filename,modality,channel,emotion,intensity,statement,repetition,actor_id,gender,filepath,file_size_kb,canonical_label,split
02-01-08-02-02-01-07.mp4,video_only,speech,surprised,strong,2,1,7,male,data\raw\ravdess\Actor_07\02-01-08-02-02-01-07.mp4,4276.4,surprised,train
02-01-08-02-02-02-07.mp4,video_only,speech,surprised,strong,2,2,7,male,data\raw\ravdess\Actor_07\02-01-08-02-02-02-07.mp4,4316.0,surprised,train
01-01-01-01-01-01-08.mp4,full_AV,speech,neutral,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-01-01-01-01-08.mp4,4373.5,neutral,train
01-01-01-01-01-02-08.mp4,full_AV,speech,neutral,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-01-01-01-02-08.mp4,4543.1,neutral,train
01-01-01-01-02-01-08.mp4,full_AV,speech,neutral,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-01-01-02-01-08.mp4,4418.9,neutral,train
01-01-01-01-02-02-08.mp4,full_AV,speech,neutral,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-01-01-02-02-08.mp4,4380.5,neutral,train
01-01-03-01-01-01-08.mp4,full_AV,speech,happy,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-03-01-01-01-08.mp4,4375.9,happy,train
01-01-03-01-01-02-08.mp4,full_AV,speech,happy,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-03-01-01-02-08.mp4,4292.1,happy,train
01-01-03-01-02-01-08.mp4,full_AV,speech,happy,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-03-01-02-01-08.mp4,4338.3,happy,train
01-01-03-01-02-02-08.mp4,full_AV,speech,happy,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-03-01-02-02-08.mp4,4295.4,happy,train
01-01-03-02-01-01-08.mp4,full_AV,speech,happy,strong,1,1,8,female,data\raw\ravdess\Actor_08\01-01-03-02-01-01-08.mp4,4707.0,happy,train
01-01-03-02-01-02-08.mp4,full_AV,speech,happy,strong,1,2,8,female,data\raw\ravdess\Actor_08\01-01-03-02-01-02-08.mp4,4888.6,happy,train
01-01-03-02-02-01-08.mp4,full_AV,speech,happy,strong,2,1,8,female,data\raw\ravdess\Actor_08\01-01-03-02-02-01-08.mp4,4791.1,happy,train
01-01-03-02-02-02-08.mp4,full_AV,speech,happy,strong,2,2,8,female,data\raw\ravdess\Actor_08\01-01-03-02-02-02-08.mp4,4932.2,happy,train
01-01-04-01-01-01-08.mp4,full_AV,speech,sad,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-04-01-01-01-08.mp4,5247.8,sad,train
01-01-04-01-01-02-08.mp4,full_AV,speech,sad,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-04-01-01-02-08.mp4,4833.0,sad,train
01-01-04-01-02-01-08.mp4,full_AV,speech,sad,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-04-01-02-01-08.mp4,4462.8,sad,train
01-01-04-01-02-02-08.mp4,full_AV,speech,sad,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-04-01-02-02-08.mp4,4501.0,sad,train
01-01-04-02-01-01-08.mp4,full_AV,speech,sad,strong,1,1,8,female,data\raw\ravdess\Actor_08\01-01-04-02-01-01-08.mp4,4707.2,sad,train
01-01-04-02-01-02-08.mp4,full_AV,speech,sad,strong,1,2,8,female,data\raw\ravdess\Actor_08\01-01-04-02-01-02-08.mp4,4933.6,sad,train
01-01-04-02-02-01-08.mp4,full_AV,speech,sad,strong,2,1,8,female,data\raw\ravdess\Actor_08\01-01-04-02-02-01-08.mp4,4582.6,sad,train
01-01-04-02-02-02-08.mp4,full_AV,speech,sad,strong,2,2,8,female,data\raw\ravdess\Actor_08\01-01-04-02-02-02-08.mp4,4628.0,sad,train
01-01-05-01-01-01-08.mp4,full_AV,speech,angry,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-05-01-01-01-08.mp4,4626.9,angry,train
01-01-05-01-01-02-08.mp4,full_AV,speech,angry,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-05-01-01-02-08.mp4,4501.9,angry,train
01-01-05-01-02-01-08.mp4,full_AV,speech,angry,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-05-01-02-01-08.mp4,4416.1,angry,train
01-01-05-01-02-02-08.mp4,full_AV,speech,angry,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-05-01-02-02-08.mp4,4462.2,angry,train
01-01-05-02-01-01-08.mp4,full_AV,speech,angry,strong,1,1,8,female,data\raw\ravdess\Actor_08\01-01-05-02-01-01-08.mp4,4964.9,angry,train
01-01-05-02-01-02-08.mp4,full_AV,speech,angry,strong,1,2,8,female,data\raw\ravdess\Actor_08\01-01-05-02-01-02-08.mp4,4708.1,angry,train
01-01-05-02-02-01-08.mp4,full_AV,speech,angry,strong,2,1,8,female,data\raw\ravdess\Actor_08\01-01-05-02-02-01-08.mp4,4503.6,angry,train
01-01-05-02-02-02-08.mp4,full_AV,speech,angry,strong,2,2,8,female,data\raw\ravdess\Actor_08\01-01-05-02-02-02-08.mp4,4545.8,angry,train
01-01-06-01-01-01-08.mp4,full_AV,speech,fearful,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-06-01-01-01-08.mp4,4964.7,fearful,train
01-01-06-01-01-02-08.mp4,full_AV,speech,fearful,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-06-01-01-02-08.mp4,4581.9,fearful,train
01-01-06-01-02-01-08.mp4,full_AV,speech,fearful,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-06-01-02-01-08.mp4,4709.6,fearful,train
01-01-06-01-02-02-08.mp4,full_AV,speech,fearful,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-06-01-02-02-08.mp4,4585.7,fearful,train
01-01-06-02-01-01-08.mp4,full_AV,speech,fearful,strong,1,1,8,female,data\raw\ravdess\Actor_08\01-01-06-02-01-01-08.mp4,4965.4,fearful,train
01-01-06-02-01-02-08.mp4,full_AV,speech,fearful,strong,1,2,8,female,data\raw\ravdess\Actor_08\01-01-06-02-01-02-08.mp4,4869.6,fearful,train
01-01-06-02-02-01-08.mp4,full_AV,speech,fearful,strong,2,1,8,female,data\raw\ravdess\Actor_08\01-01-06-02-02-01-08.mp4,4835.4,fearful,train
01-01-06-02-02-02-08.mp4,full_AV,speech,fearful,strong,2,2,8,female,data\raw\ravdess\Actor_08\01-01-06-02-02-02-08.mp4,4937.7,fearful,train
01-01-07-01-01-01-08.mp4,full_AV,speech,disgust,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-07-01-01-01-08.mp4,4890.3,disgust,train
01-01-07-01-01-02-08.mp4,full_AV,speech,disgust,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-07-01-01-02-08.mp4,4585.8,disgust,train
01-01-07-01-02-01-08.mp4,full_AV,speech,disgust,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-07-01-02-01-08.mp4,4934.1,disgust,train
01-01-07-01-02-02-08.mp4,full_AV,speech,disgust,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-07-01-02-02-08.mp4,4791.7,disgust,train
01-01-07-02-01-01-08.mp4,full_AV,speech,disgust,strong,1,1,8,female,data\raw\ravdess\Actor_08\01-01-07-02-01-01-08.mp4,5084.5,disgust,train
01-01-07-02-01-02-08.mp4,full_AV,speech,disgust,strong,1,2,8,female,data\raw\ravdess\Actor_08\01-01-07-02-01-02-08.mp4,4708.4,disgust,train
01-01-07-02-02-01-08.mp4,full_AV,speech,disgust,strong,2,1,8,female,data\raw\ravdess\Actor_08\01-01-07-02-02-01-08.mp4,4670.5,disgust,train
01-01-07-02-02-02-08.mp4,full_AV,speech,disgust,strong,2,2,8,female,data\raw\ravdess\Actor_08\01-01-07-02-02-02-08.mp4,4835.8,disgust,train
01-01-08-01-01-01-08.mp4,full_AV,speech,surprised,normal,1,1,8,female,data\raw\ravdess\Actor_08\01-01-08-01-01-01-08.mp4,4624.4,surprised,train
01-01-08-01-01-02-08.mp4,full_AV,speech,surprised,normal,1,2,8,female,data\raw\ravdess\Actor_08\01-01-08-01-01-02-08.mp4,4749.5,surprised,train
01-01-08-01-02-01-08.mp4,full_AV,speech,surprised,normal,2,1,8,female,data\raw\ravdess\Actor_08\01-01-08-01-02-01-08.mp4,4707.2,surprised,train
01-01-08-01-02-02-08.mp4,full_AV,speech,surprised,normal,2,2,8,female,data\raw\ravdess\Actor_08\01-01-08-01-02-02-08.mp4,4421.7,surprised,train
01-01-08-02-01-01-08.mp4,full_AV,speech,surprised,strong,1,1,8,female,data\raw\ravdess\Actor_08\01-01-08-02-01-01-08.mp4,4791.3,surprised,train
01-01-08-02-01-02-08.mp4,full_AV,speech,surprised,strong,1,2,8,female,data\raw\ravdess\Actor_08\01-01-08-02-01-02-08.mp4,4626.9,surprised,train
01-01-08-02-02-01-08.mp4,full_AV,speech,surprised,strong,2,1,8,female,data\raw\ravdess\Actor_08\01-01-08-02-02-01-08.mp4,4752.3,surprised,train
01-01-08-02-02-02-08.mp4,full_AV,speech,surprised,strong,2,2,8,female,data\raw\ravdess\Actor_08\01-01-08-02-02-02-08.mp4,4835.7,surprised,train
02-01-01-01-01-01-08.mp4,video_only,speech,neutral,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-01-01-01-01-08.mp4,4355.3,neutral,train
02-01-01-01-01-02-08.mp4,video_only,speech,neutral,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-01-01-01-02-08.mp4,4521.6,neutral,train
02-01-01-01-02-01-08.mp4,video_only,speech,neutral,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-01-01-02-01-08.mp4,4403.6,neutral,train
02-01-01-01-02-02-08.mp4,video_only,speech,neutral,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-01-01-02-02-08.mp4,4358.1,neutral,train
02-01-03-01-01-01-08.mp4,video_only,speech,happy,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-03-01-01-01-08.mp4,4363.6,happy,train
02-01-03-01-01-02-08.mp4,video_only,speech,happy,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-03-01-01-02-08.mp4,4277.5,happy,train
02-01-03-01-02-01-08.mp4,video_only,speech,happy,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-03-01-02-01-08.mp4,4320.2,happy,train
02-01-03-01-02-02-08.mp4,video_only,speech,happy,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-03-01-02-02-08.mp4,4277.1,happy,train
02-01-03-02-01-01-08.mp4,video_only,speech,happy,strong,1,1,8,female,data\raw\ravdess\Actor_08\02-01-03-02-01-01-08.mp4,4695.2,happy,train
02-01-03-02-01-02-08.mp4,video_only,speech,happy,strong,1,2,8,female,data\raw\ravdess\Actor_08\02-01-03-02-01-02-08.mp4,4869.2,happy,train
02-01-03-02-02-01-08.mp4,video_only,speech,happy,strong,2,1,8,female,data\raw\ravdess\Actor_08\02-01-03-02-02-01-08.mp4,4777.2,happy,train
02-01-03-02-02-02-08.mp4,video_only,speech,happy,strong,2,2,8,female,data\raw\ravdess\Actor_08\02-01-03-02-02-02-08.mp4,4918.2,happy,train
02-01-04-01-01-01-08.mp4,video_only,speech,sad,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-04-01-01-01-08.mp4,5234.5,sad,train
02-01-04-01-01-02-08.mp4,video_only,speech,sad,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-04-01-01-02-08.mp4,4822.0,sad,train
02-01-04-01-02-01-08.mp4,video_only,speech,sad,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-04-01-02-01-08.mp4,4447.3,sad,train
02-01-04-01-02-02-08.mp4,video_only,speech,sad,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-04-01-02-02-08.mp4,4485.8,sad,train
02-01-04-02-01-01-08.mp4,video_only,speech,sad,strong,1,1,8,female,data\raw\ravdess\Actor_08\02-01-04-02-01-01-08.mp4,4692.6,sad,train
02-01-04-02-01-02-08.mp4,video_only,speech,sad,strong,1,2,8,female,data\raw\ravdess\Actor_08\02-01-04-02-01-02-08.mp4,4917.4,sad,train
02-01-04-02-02-01-08.mp4,video_only,speech,sad,strong,2,1,8,female,data\raw\ravdess\Actor_08\02-01-04-02-02-01-08.mp4,4570.4,sad,train
02-01-04-02-02-02-08.mp4,video_only,speech,sad,strong,2,2,8,female,data\raw\ravdess\Actor_08\02-01-04-02-02-02-08.mp4,4610.7,sad,train
02-01-05-01-01-01-08.mp4,video_only,speech,angry,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-05-01-01-01-08.mp4,4611.0,angry,train
02-01-05-01-01-02-08.mp4,video_only,speech,angry,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-05-01-01-02-08.mp4,4488.8,angry,train
02-01-05-01-02-01-08.mp4,video_only,speech,angry,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-05-01-02-01-08.mp4,4403.4,angry,train
02-01-05-01-02-02-08.mp4,video_only,speech,angry,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-05-01-02-02-08.mp4,4444.7,angry,train
02-01-05-02-01-01-08.mp4,video_only,speech,angry,strong,1,1,8,female,data\raw\ravdess\Actor_08\02-01-05-02-01-01-08.mp4,4953.7,angry,train
02-01-05-02-01-02-08.mp4,video_only,speech,angry,strong,1,2,8,female,data\raw\ravdess\Actor_08\02-01-05-02-01-02-08.mp4,4691.7,angry,train
02-01-05-02-02-01-08.mp4,video_only,speech,angry,strong,2,1,8,female,data\raw\ravdess\Actor_08\02-01-05-02-02-01-08.mp4,4485.0,angry,train
02-01-05-02-02-02-08.mp4,video_only,speech,angry,strong,2,2,8,female,data\raw\ravdess\Actor_08\02-01-05-02-02-02-08.mp4,4523.2,angry,train
02-01-06-01-01-01-08.mp4,video_only,speech,fearful,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-06-01-01-01-08.mp4,4952.9,fearful,train
02-01-06-01-01-02-08.mp4,video_only,speech,fearful,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-06-01-01-02-08.mp4,4570.4,fearful,train
02-01-06-01-02-01-08.mp4,video_only,speech,fearful,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-06-01-02-01-08.mp4,4690.5,fearful,train
02-01-06-01-02-02-08.mp4,video_only,speech,fearful,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-06-01-02-02-08.mp4,4570.8,fearful,train
02-01-06-02-01-01-08.mp4,video_only,speech,fearful,strong,1,1,8,female,data\raw\ravdess\Actor_08\02-01-06-02-01-01-08.mp4,4949.8,fearful,train
02-01-06-02-01-02-08.mp4,video_only,speech,fearful,strong,1,2,8,female,data\raw\ravdess\Actor_08\02-01-06-02-01-02-08.mp4,4880.3,fearful,train
02-01-06-02-02-01-08.mp4,video_only,speech,fearful,strong,2,1,8,female,data\raw\ravdess\Actor_08\02-01-06-02-02-01-08.mp4,4815.2,fearful,train
02-01-06-02-02-02-08.mp4,video_only,speech,fearful,strong,2,2,8,female,data\raw\ravdess\Actor_08\02-01-06-02-02-02-08.mp4,4921.3,fearful,train
02-01-07-01-01-01-08.mp4,video_only,speech,disgust,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-07-01-01-01-08.mp4,4881.1,disgust,train
02-01-07-01-01-02-08.mp4,video_only,speech,disgust,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-07-01-01-02-08.mp4,4570.8,disgust,train
02-01-07-01-02-01-08.mp4,video_only,speech,disgust,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-07-01-02-01-08.mp4,4918.9,disgust,train
02-01-07-01-02-02-08.mp4,video_only,speech,disgust,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-07-01-02-02-08.mp4,4776.9,disgust,train
02-01-07-02-01-01-08.mp4,video_only,speech,disgust,strong,1,1,8,female,data\raw\ravdess\Actor_08\02-01-07-02-01-01-08.mp4,5065.6,disgust,train
02-01-07-02-01-02-08.mp4,video_only,speech,disgust,strong,1,2,8,female,data\raw\ravdess\Actor_08\02-01-07-02-01-02-08.mp4,4694.7,disgust,train
02-01-07-02-02-01-08.mp4,video_only,speech,disgust,strong,2,1,8,female,data\raw\ravdess\Actor_08\02-01-07-02-02-01-08.mp4,4649.9,disgust,train
02-01-07-02-02-02-08.mp4,video_only,speech,disgust,strong,2,2,8,female,data\raw\ravdess\Actor_08\02-01-07-02-02-02-08.mp4,4819.5,disgust,train
02-01-08-01-01-01-08.mp4,video_only,speech,surprised,normal,1,1,8,female,data\raw\ravdess\Actor_08\02-01-08-01-01-01-08.mp4,4613.6,surprised,train
02-01-08-01-01-02-08.mp4,video_only,speech,surprised,normal,1,2,8,female,data\raw\ravdess\Actor_08\02-01-08-01-01-02-08.mp4,4732.8,surprised,train
02-01-08-01-02-01-08.mp4,video_only,speech,surprised,normal,2,1,8,female,data\raw\ravdess\Actor_08\02-01-08-01-02-01-08.mp4,4692.9,surprised,train
02-01-08-01-02-02-08.mp4,video_only,speech,surprised,normal,2,2,8,female,data\raw\ravdess\Actor_08\02-01-08-01-02-02-08.mp4,4401.6,surprised,train
02-01-08-02-01-01-08.mp4,video_only,speech,surprised,strong,1,1,8,female,data\raw\ravdess\Actor_08\02-01-08-02-01-01-08.mp4,4774.7,surprised,train
02-01-08-02-01-02-08.mp4,video_only,speech,surprised,strong,1,2,8,female,data\raw\ravdess\Actor_08\02-01-08-02-01-02-08.mp4,4609.6,surprised,train
02-01-08-02-02-01-08.mp4,video_only,speech,surprised,strong,2,1,8,female,data\raw\ravdess\Actor_08\02-01-08-02-02-01-08.mp4,4733.8,surprised,train
02-01-08-02-02-02-08.mp4,video_only,speech,surprised,strong,2,2,8,female,data\raw\ravdess\Actor_08\02-01-08-02-02-02-08.mp4,4817.0,surprised,train
01-01-01-01-01-01-09.mp4,full_AV,speech,neutral,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-01-01-01-01-09.mp4,4062.0,neutral,train
01-01-01-01-01-02-09.mp4,full_AV,speech,neutral,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-01-01-01-02-09.mp4,3981.4,neutral,train
01-01-01-01-02-01-09.mp4,full_AV,speech,neutral,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-01-01-02-01-09.mp4,4139.8,neutral,train
01-01-01-01-02-02-09.mp4,full_AV,speech,neutral,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-01-01-02-02-09.mp4,4016.6,neutral,train
01-01-03-01-01-01-09.mp4,full_AV,speech,happy,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-03-01-01-01-09.mp4,4144.4,happy,train
01-01-03-01-01-02-09.mp4,full_AV,speech,happy,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-03-01-01-02-09.mp4,4373.1,happy,train
01-01-03-01-02-01-09.mp4,full_AV,speech,happy,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-03-01-02-01-09.mp4,4098.3,happy,train
01-01-03-01-02-02-09.mp4,full_AV,speech,happy,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-03-01-02-02-09.mp4,4298.0,happy,train
01-01-03-02-01-01-09.mp4,full_AV,speech,happy,strong,1,1,9,male,data\raw\ravdess\Actor_09\01-01-03-02-01-01-09.mp4,4671.0,happy,train
01-01-03-02-01-02-09.mp4,full_AV,speech,happy,strong,1,2,9,male,data\raw\ravdess\Actor_09\01-01-03-02-01-02-09.mp4,5186.9,happy,train
01-01-03-02-02-01-09.mp4,full_AV,speech,happy,strong,2,1,9,male,data\raw\ravdess\Actor_09\01-01-03-02-02-01-09.mp4,4419.3,happy,train
01-01-03-02-02-02-09.mp4,full_AV,speech,happy,strong,2,2,9,male,data\raw\ravdess\Actor_09\01-01-03-02-02-02-09.mp4,4429.2,happy,train
01-01-04-01-01-01-09.mp4,full_AV,speech,sad,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-04-01-01-01-09.mp4,4058.2,sad,train
01-01-04-01-01-02-09.mp4,full_AV,speech,sad,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-04-01-01-02-09.mp4,4248.1,sad,train
01-01-04-01-02-01-09.mp4,full_AV,speech,sad,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-04-01-02-01-09.mp4,4223.5,sad,train
01-01-04-01-02-02-09.mp4,full_AV,speech,sad,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-04-01-02-02-09.mp4,4213.5,sad,train
01-01-04-02-01-01-09.mp4,full_AV,speech,sad,strong,1,1,9,male,data\raw\ravdess\Actor_09\01-01-04-02-01-01-09.mp4,4914.5,sad,train
01-01-04-02-01-02-09.mp4,full_AV,speech,sad,strong,1,2,9,male,data\raw\ravdess\Actor_09\01-01-04-02-01-02-09.mp4,4868.5,sad,train
01-01-04-02-02-01-09.mp4,full_AV,speech,sad,strong,2,1,9,male,data\raw\ravdess\Actor_09\01-01-04-02-02-01-09.mp4,4500.8,sad,train
01-01-04-02-02-02-09.mp4,full_AV,speech,sad,strong,2,2,9,male,data\raw\ravdess\Actor_09\01-01-04-02-02-02-09.mp4,4790.4,sad,train
01-01-05-01-01-01-09.mp4,full_AV,speech,angry,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-05-01-01-01-09.mp4,4425.7,angry,train
01-01-05-01-01-02-09.mp4,full_AV,speech,angry,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-05-01-01-02-09.mp4,4422.0,angry,train
01-01-05-01-02-01-09.mp4,full_AV,speech,angry,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-05-01-02-01-09.mp4,4625.9,angry,train
01-01-05-01-02-02-09.mp4,full_AV,speech,angry,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-05-01-02-02-09.mp4,4376.8,angry,train
01-01-05-02-01-01-09.mp4,full_AV,speech,angry,strong,1,1,9,male,data\raw\ravdess\Actor_09\01-01-05-02-01-01-09.mp4,4707.1,angry,train
01-01-05-02-01-02-09.mp4,full_AV,speech,angry,strong,1,2,9,male,data\raw\ravdess\Actor_09\01-01-05-02-01-02-09.mp4,4670.5,angry,train
01-01-05-02-02-01-09.mp4,full_AV,speech,angry,strong,2,1,9,male,data\raw\ravdess\Actor_09\01-01-05-02-02-01-09.mp4,5420.3,angry,train
01-01-05-02-02-02-09.mp4,full_AV,speech,angry,strong,2,2,9,male,data\raw\ravdess\Actor_09\01-01-05-02-02-02-09.mp4,4949.0,angry,train
01-01-06-01-01-01-09.mp4,full_AV,speech,fearful,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-06-01-01-01-09.mp4,3947.6,fearful,train
01-01-06-01-01-02-09.mp4,full_AV,speech,fearful,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-06-01-01-02-09.mp4,3944.1,fearful,train
01-01-06-01-02-01-09.mp4,full_AV,speech,fearful,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-06-01-02-01-09.mp4,3897.5,fearful,train
01-01-06-01-02-02-09.mp4,full_AV,speech,fearful,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-06-01-02-02-09.mp4,3895.3,fearful,train
01-01-06-02-01-01-09.mp4,full_AV,speech,fearful,strong,1,1,9,male,data\raw\ravdess\Actor_09\01-01-06-02-01-01-09.mp4,4018.9,fearful,train
01-01-06-02-01-02-09.mp4,full_AV,speech,fearful,strong,1,2,9,male,data\raw\ravdess\Actor_09\01-01-06-02-01-02-09.mp4,4063.1,fearful,train
01-01-06-02-02-01-09.mp4,full_AV,speech,fearful,strong,2,1,9,male,data\raw\ravdess\Actor_09\01-01-06-02-02-01-09.mp4,4015.9,fearful,train
01-01-06-02-02-02-09.mp4,full_AV,speech,fearful,strong,2,2,9,male,data\raw\ravdess\Actor_09\01-01-06-02-02-02-09.mp4,4021.2,fearful,train
01-01-07-01-01-01-09.mp4,full_AV,speech,disgust,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-07-01-01-01-09.mp4,4217.1,disgust,train
01-01-07-01-01-02-09.mp4,full_AV,speech,disgust,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-07-01-01-02-09.mp4,4341.5,disgust,train
01-01-07-01-02-01-09.mp4,full_AV,speech,disgust,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-07-01-02-01-09.mp4,4303.5,disgust,train
01-01-07-01-02-02-09.mp4,full_AV,speech,disgust,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-07-01-02-02-09.mp4,4221.2,disgust,train
01-01-07-02-01-01-09.mp4,full_AV,speech,disgust,strong,1,1,9,male,data\raw\ravdess\Actor_09\01-01-07-02-01-01-09.mp4,4501.8,disgust,train
01-01-07-02-01-02-09.mp4,full_AV,speech,disgust,strong,1,2,9,male,data\raw\ravdess\Actor_09\01-01-07-02-01-02-09.mp4,4383.1,disgust,train
01-01-07-02-02-01-09.mp4,full_AV,speech,disgust,strong,2,1,9,male,data\raw\ravdess\Actor_09\01-01-07-02-02-01-09.mp4,4427.7,disgust,train
01-01-07-02-02-02-09.mp4,full_AV,speech,disgust,strong,2,2,9,male,data\raw\ravdess\Actor_09\01-01-07-02-02-02-09.mp4,4465.5,disgust,train
01-01-08-01-01-01-09.mp4,full_AV,speech,surprised,normal,1,1,9,male,data\raw\ravdess\Actor_09\01-01-08-01-01-01-09.mp4,3829.7,surprised,train
01-01-08-01-01-02-09.mp4,full_AV,speech,surprised,normal,1,2,9,male,data\raw\ravdess\Actor_09\01-01-08-01-01-02-09.mp4,4129.6,surprised,train
01-01-08-01-02-01-09.mp4,full_AV,speech,surprised,normal,2,1,9,male,data\raw\ravdess\Actor_09\01-01-08-01-02-01-09.mp4,4248.0,surprised,train
01-01-08-01-02-02-09.mp4,full_AV,speech,surprised,normal,2,2,9,male,data\raw\ravdess\Actor_09\01-01-08-01-02-02-09.mp4,4251.1,surprised,train
01-01-08-02-01-01-09.mp4,full_AV,speech,surprised,strong,1,1,9,male,data\raw\ravdess\Actor_09\01-01-08-02-01-01-09.mp4,4099.4,surprised,train
01-01-08-02-01-02-09.mp4,full_AV,speech,surprised,strong,1,2,9,male,data\raw\ravdess\Actor_09\01-01-08-02-01-02-09.mp4,4061.2,surprised,train
01-01-08-02-02-01-09.mp4,full_AV,speech,surprised,strong,2,1,9,male,data\raw\ravdess\Actor_09\01-01-08-02-02-01-09.mp4,4217.5,surprised,train
01-01-08-02-02-02-09.mp4,full_AV,speech,surprised,strong,2,2,9,male,data\raw\ravdess\Actor_09\01-01-08-02-02-02-09.mp4,4249.4,surprised,train
02-01-01-01-01-01-09.mp4,video_only,speech,neutral,normal,1,1,9,male,data\raw\ravdess\Actor_09\02-01-01-01-01-01-09.mp4,4069.9,neutral,train
02-01-01-01-01-02-09.mp4,video_only,speech,neutral,normal,1,2,9,male,data\raw\ravdess\Actor_09\02-01-01-01-01-02-09.mp4,4002.0,neutral,train
02-01-01-01-02-01-09.mp4,video_only,speech,neutral,normal,2,1,9,male,data\raw\ravdess\Actor_09\02-01-01-01-02-01-09.mp4,4141.2,neutral,train
02-01-01-01-02-02-09.mp4,video_only,speech,neutral,normal,2,2,9,male,data\raw\ravdess\Actor_09\02-01-01-01-02-02-09.mp4,4033.7,neutral,train
02-01-03-01-01-01-09.mp4,video_only,speech,happy,normal,1,1,9,male,data\raw\ravdess\Actor_09\02-01-03-01-01-01-09.mp4,4136.5,happy,train
02-01-03-01-01-02-09.mp4,video_only,speech,happy,normal,1,2,9,male,data\raw\ravdess\Actor_09\02-01-03-01-01-02-09.mp4,4381.5,happy,train
