filename,actor_id,canonical_label,mfcc_00,mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,split
01-01-06-01-02-01-07.mp4,7,fearful,-649.1337,46.82609,2.487941,8.562689,8.055475,-8.862478,-10.46051,-10.389213,-7.2810626,-5.363603,-1.9991467,-3.02734,1.1509364,15.523557,7.894063,4.217602,3.8622663,3.5060973,4.1771107,2.731381,2.1591864,1.6563549,1.129038,1.3357357,1.4656317,1.6335598,6.663487,4.853232,2.9833598,1.9688184,1.7247058,1.8091707,1.4682237,1.2413623,0.90653473,0.6978608,1.0236292,0.7836218,0.9124618,train
01-01-06-01-02-02-07.mp4,7,fearful,-641.40015,41.34756,3.683369,4.0459585,3.6961942,-10.819083,-11.844811,-15.592994,-7.4799004,-7.769283,-7.8234644,-3.8633285,-2.564402,15.714766,8.872724,4.4157524,3.7466843,3.1808145,4.8095016,2.8047812,2.4582438,1.413338,1.4759167,1.6254109,1.5195805,1.2936398,6.46661,5.137452,2.7731082,1.9780248,1.5625345,2.3234894,1.4826211,1.3161577,1.0649289,0.79017603,0.8903862,0.7208117,0.79962736,train
01-01-06-02-01-01-07.mp4,7,fearful,-470.7845,29.763603,-14.103477,-2.5030925,0.8316262,-19.006632,-12.083033,-14.752503,-10.641986,-10.066747,-7.869502,-5.0566206,-1.4293568,15.014339,5.8565583,4.9744835,4.625852,3.7507098,5.000098,3.109622,3.2154305,1.5977225,2.1807656,1.570391,1.80629,1.5796815,6.9387355,3.6637309,3.2675376,2.4127088,1.8754454,2.2455513,1.521573,1.3494239,0.99287736,1.090531,0.8889071,1.1938493,0.88456476,train
01-01-06-02-01-02-07.mp4,7,fearful,-517.4326,28.326677,-8.475593,0.28744262,-1.0529691,-20.199873,-8.771847,-6.8392115,-9.101178,-8.929781,-3.359293,-9.053215,-2.9841774,15.046269,5.09066,3.6526833,4.3321185,3.931582,3.8617854,2.6053212,2.435449,1.5241625,2.134314,1.1697404,1.8985221,1.6690166,6.662405,3.819279,3.0067706,2.1858845,1.8525561,2.1127152,1.1724303,1.3833559,1.011434,1.2422254,0.7394579,1.0641905,0.8966524,train
01-01-06-02-02-01-07.mp4,7,fearful,-431.81,19.258692,-13.62354,-1.9316661,1.1921904,-20.955044,-13.906743,-16.281229,-10.192185,-8.749139,-7.7260675,-5.2752094,-4.095084,16.947943,5.84289,5.2143445,3.695584,3.5498197,4.941104,2.8071208,2.2871394,1.3598295,1.1866356,1.3321409,1.8219321,1.1784753,7.520606,4.201019,3.3770397,1.8370395,1.6363522,2.2476635,1.6742482,1.1724389,1.0008538,0.6346843,0.73915166,0.9411594,0.8954042,train
01-01-06-02-02-02-07.mp4,7,fearful,-450.33868,21.07814,-13.307239,-4.0863676,-3.5091903,-18.612822,-10.532894,-15.686093,-8.750592,-6.118726,-6.0367746,-2.7150085,-2.9232206,16.642244,7.0507936,5.0120606,3.9264805,3.8822582,4.288691,2.9767473,3.0344136,1.783223,1.5598439,1.2685382,1.628303,1.540911,7.420432,4.383917,3.1320527,2.1802726,1.5304626,1.7377248,1.6701058,1.4302408,1.161489,0.83152074,0.8112322,0.8715936,1.0423789,train
01-01-07-01-01-01-07.mp4,7,disgust,-685.3205,47.621323,9.906424,11.007939,5.830158,-10.016272,-5.4848285,-4.6082287,-0.95792085,-4.2094903,-1.2681127,-2.1411045,-1.5361007,15.55229,7.085164,2.9779594,4.8521194,3.4785872,3.8129072,2.0861747,1.6774324,1.2765014,1.5863084,1.3206986,1.4923652,0.978337,8.025994,4.980183,2.35406,2.5486474,1.7847152,1.8718657,0.91320264,0.950317,0.80496013,0.743892,0.78938156,0.9111372,0.7207495,train
01-01-07-01-01-02-07.mp4,7,disgust,-653.05756,56.02821,7.138173,10.558657,6.799605,-12.247231,-6.713046,-4.9329257,-0.21475998,-4.0794587,-1.0831381,-2.2392387,0.5211399,18.87782,7.916971,3.8061752,4.586745,3.6888897,4.245961,2.2927384,2.4507177,1.8104771,2.2335434,1.2715191,1.7929145,1.5088047,10.155457,5.2868166,2.5400271,2.6086686,1.9638102,1.9819198,1.2505254,1.2614703,1.2518383,1.0390395,0.8224895,1.0195844,0.96750224,train
01-01-07-01-02-01-07.mp4,7,disgust,-713.69366,62.8214,16.370926,12.751124,11.733326,-0.4421866,-5.009955,-3.7010806,3.4830647,-1.0013825,0.38320005,0.2782326,3.5506585,15.841525,9.689506,4.2579093,3.9819574,3.2326696,4.3722615,2.4579902,1.9853066,1.679332,1.9287088,2.1875646,1.8680925,1.2835304,7.15597,4.7853265,2.650203,2.256327,1.4808294,2.2642353,1.4784405,1.4436735,1.1487964,0.9780743,1.3640527,0.973013,0.91391456,train
01-01-07-01-02-02-07.mp4,7,disgust,-667.8453,48.115833,14.06085,11.343689,8.0675125,-11.989436,-4.288784,-3.0324402,-3.2357879,-6.422306,-1.3759079,-3.5558367,-1.0758786,16.623283,9.569834,4.564118,5.125944,3.1745496,4.632093,2.1660156,1.8883542,1.7127223,1.3265033,1.7155966,1.6004918,1.837738,7.3454447,5.6902575,2.5828671,2.362003,1.4398745,2.2818341,1.239464,1.1916825,0.969868,0.729055,0.9800462,0.8002703,0.9872086,train
01-01-07-02-01-01-07.mp4,7,disgust,-531.8908,44.20249,7.0560527,14.484632,2.1567385,-16.822918,0.3593289,-1.6112678,-7.8444123,-5.3182306,0.15860787,-5.1348104,-0.51553786,17.876726,7.721862,4.367748,5.00779,3.5142093,5.0226555,2.5817907,2.3692024,2.4528844,2.3262103,1.8442167,1.815808,1.520881,9.161355,4.981857,2.6571586,2.2547336,1.7559513,2.4489386,1.4670429,1.1972195,1.4426235,1.2054727,1.1569866,1.0783709,0.93659955,train
01-01-07-02-01-02-07.mp4,7,disgust,-572.9595,50.587105,13.690574,18.310654,7.558297,-10.886714,-2.7925806,1.1742544,-3.5105581,-4.1930933,4.8195357,-2.744886,0.7817346,21.902634,8.285685,4.30747,4.824549,3.6774163,5.5016136,2.0597553,2.3542097,1.889891,1.9256628,1.3553488,1.9270241,1.7135724,12.260832,4.596715,2.5716743,2.3279445,1.8757083,2.6007802,1.1683975,1.2101327,1.0162424,1.1068388,0.9767133,0.96735513,1.0365815,train
01-01-07-02-02-01-07.mp4,7,disgust,-581.3701,56.821697,19.635117,19.050863,8.448961,-9.9384165,-3.6675391,-0.9230807,-3.1288712,-7.5737033,3.1008925,-2.3501115,-1.4619908,23.599655,9.639102,5.9192476,4.3583198,3.5774484,6.0210114,2.8568494,2.0489056,2.163221,1.827227,1.3451425,1.6500129,1.498559,11.467994,4.6907783,2.9774733,2.3430314,1.8678961,2.5240197,1.6294787,1.307795,1.337774,0.96066135,0.84493834,1.1109391,0.90322363,train
01-01-07-02-02-02-07.mp4,7,disgust,-580.14624,47.03586,21.461952,13.294923,5.91491,-12.414629,-3.6539516,-1.548419,-7.3617463,-8.178672,-0.4683197,-5.7576547,-2.3566387,23.342941,9.789943,5.505593,4.2752867,3.7832987,5.453575,2.4830165,2.162887,2.4129362,1.9104717,1.4984773,1.7172211,1.5813584,10.705751,5.199512,2.7845252,2.3010833,1.7706337,2.1821878,1.0607852,1.3789035,1.6300737,1.0219449,0.9923512,0.9637912,0.8422005,train
01-01-08-01-01-01-07.mp4,7,surprised,-634.4803,61.316654,9.175529,9.7735615,8.355855,-9.300663,-4.3612723,-10.239948,-0.9491118,-3.2198498,-5.8943815,-1.981783,-2.0063794,15.349503,5.975675,3.1807556,4.9294505,4.490824,4.2825,2.1707885,2.676015,1.5732234,1.7365034,1.9545786,1.4633921,0.9954934,6.73534,4.3673882,2.3462474,2.5322535,2.0315995,2.0838194,1.0993172,1.37146,0.9903284,1.0692515,1.2489609,0.76023334,0.7956414,train
01-01-08-01-01-02-07.mp4,7,surprised,-611.8242,54.623566,13.336899,10.408035,6.95831,-11.249683,-4.643153,-5.984598,-0.9928847,-4.568614,-4.237627,-1.799136,-2.3198378,16.245071,6.6802936,3.4441414,5.1375117,4.561032,4.9792,2.3974001,2.8254976,1.8258355,1.9176224,1.9498471,1.7134492,1.2768418,7.1629786,4.6033716,2.4603474,2.5261002,1.9949946,2.5129802,1.1501849,1.3936702,1.1354698,1.118589,1.1527039,0.93133056,0.88482267,train
01-01-08-01-02-01-07.mp4,7,surprised,-629.2008,62.380676,15.796256,10.9609375,8.973522,-8.700892,-3.29282,-7.0861015,0.35555458,-3.3377335,-4.1896696,0.77794504,0.67386717,17.592274,8.608085,4.2352977,3.9024158,3.6352186,5.3133063,2.1513634,1.964501,1.7426766,1.4543201,1.6087217,1.3406224,1.223986,7.049266,4.8137608,2.4357812,1.9580094,1.7022777,2.4234922,1.1802776,1.4145174,0.87964565,0.96687084,1.0392491,0.8024688,0.83002627,train
01-01-08-01-02-02-07.mp4,7,surprised,-622.1228,60.880894,12.557585,12.637653,10.508939,-9.950827,-1.6014946,-9.023717,-0.9048265,-3.7815998,-5.610233,0.14883925,0.09121791,17.159187,8.390717,4.83216,3.6339808,3.8376322,5.7130404,2.2998922,2.0810478,1.5801862,1.376516,1.6694162,1.4114031,1.2156919,6.570244,4.847676,3.000131,1.8807147,1.8603944,2.6882596,1.435061,1.2533749,0.9206897,0.87312424,0.98904276,0.7547268,0.8622673,train
01-01-08-02-01-01-07.mp4,7,surprised,-492.5768,47.344685,4.3941216,7.286812,1.9736898,-10.665628,-9.257333,-9.939291,-6.3511605,-4.8649077,-4.166979,-3.8611085,-1.3190162,15.468267,7.8728642,4.558864,5.1999187,4.2934012,4.342127,2.3826632,2.806731,1.7453117,1.7257236,1.7655449,1.773375,1.4276198,6.7872124,4.6502514,3.386156,2.4179964,2.0904462,2.2305756,1.0900033,1.3523173,1.0954976,0.95283175,1.0445201,1.0262101,0.885439,train
01-01-08-02-01-02-07.mp4,7,surprised,-583.07434,44.303585,11.05373,10.476908,8.049015,-11.828194,-5.686099,-7.529785,-3.6914794,-5.5874553,-5.5600133,-3.6392791,-3.028973,16.695747,7.5677457,3.4711666,5.8687677,3.884997,3.9864485,1.9958174,2.7791197,1.3199092,1.5560148,1.7054694,1.7124559,1.3034918,7.5407405,4.895768,2.645401,2.6762753,1.6739209,2.0312302,1.002789,1.2187585,0.8279942,0.8164127,1.1287023,0.95535177,0.8930381,train
01-01-08-02-02-01-07.mp4,7,surprised,-524.3026,41.314117,3.4341602,6.8614945,3.0957239,-11.200086,-10.914085,-12.235144,-4.8394237,-6.300544,-6.961629,-2.984067,-2.8301435,17.82473,6.7316976,4.4425845,4.0223985,4.066232,4.662124,2.352692,2.4614825,1.9375994,1.7397504,1.5888306,1.5567474,1.515519,7.355912,4.3116517,2.9601693,2.0988307,1.727124,1.9911724,1.282002,1.3106375,1.0508469,0.89498866,0.82373893,0.928698,1.02449,train
01-01-08-02-02-02-07.mp4,7,surprised,-575.236,44.67853,8.915387,8.867761,4.8015676,-11.017891,-6.473955,-8.160392,-3.2765167,-4.687983,-6.763817,-1.809882,-1.9438564,16.902544,8.326567,4.450748,4.898257,4.310951,5.3153334,2.3088524,2.3073442,1.8673093,1.4218773,1.5502671,1.4456341,1.0605252,7.077724,4.4193997,2.94029,2.46971,1.8059775,2.362662,1.4782913,1.3673173,1.1078304,0.85978454,0.8545112,0.73863447,0.8242198,train
01-01-01-01-01-01-08.mp4,8,neutral,-683.35535,58.591248,13.338382,17.338888,9.8263235,-0.15261315,6.75226,-9.755908,2.435662,-1.5970733,2.0682578,-3.8246658,1.1696999,14.368213,5.8265367,5.203113,5.4666066,2.2140133,2.5838006,2.1457055,2.425992,2.207927,2.0411727,2.0839057,1.8045131,1.4643594,6.3735924,3.5007098,3.1095428,2.390811,1.3744102,1.6315778,1.1753985,1.6241748,1.5927852,1.0038337,1.0443729,0.8447447,0.79949844,train
01-01-01-01-01-02-08.mp4,8,neutral,-675.1871,61.76171,12.956826,16.752117,10.018587,-1.7139864,7.1581845,-8.340982,1.4247539,-1.6012198,0.8465567,-2.0040047,-0.11989987,16.05736,6.2515273,5.991844,5.2751703,3.0775523,2.7941847,2.527705,2.3412602,1.8405252,2.3663964,1.5369433,1.922025,1.5266944,7.216766,4.0803356,3.5535538,2.3457353,1.534091,1.6714529,1.4290984,1.4703234,1.1668166,1.169719,0.90597206,1.1733564,0.8389585,train
01-01-01-01-02-01-08.mp4,8,neutral,-675.27,55.61169,18.187958,14.557311,9.780385,0.37064776,3.0113714,-8.807419,-1.7737356,-2.2474732,-0.23936632,-3.3551154,1.4201305,15.374439,8.5238,6.68375,4.9294844,3.0046215,2.84671,2.2887092,2.3879406,1.7304232,2.3812578,1.7064959,1.7857958,1.2045062,6.251091,5.199849,4.1373615,2.1797907,1.5695846,1.6164227,1.320634,1.5857503,1.1779464,1.2399848,0.87185496,1.0381045,0.68035007,train
01-01-01-01-02-02-08.mp4,8,neutral,-670.54877,59.621742,14.582762,15.841418,9.075591,1.3634644,4.7587895,-7.8232794,-1.3895096,0.23261145,1.4445264,-1.5550656,1.8491083,15.91824,8.092141,5.9102807,5.1735415,2.5513756,3.147149,2.4688501,2.0124,1.6783333,2.744156,1.4290857,1.599262,1.1936342,6.6648917,4.9719024,3.6484752,2.2591376,1.3264441,1.8631092,1.6503619,1.2739427,1.2782325,1.3700426,0.89865476,0.9061053,0.8305253,train
01-01-03-01-01-01-08.mp4,8,happy,-644.0006,58.1445,-2.9378726,15.212504,9.450206,-0.83784485,2.1024063,-7.7228656,2.084545,-2.3348045,0.60815126,-3.6657238,0.41008678,14.519752,6.2437277,5.7265177,5.033035,2.3543153,2.571578,2.300542,2.1217892,2.0596018,1.8833913,1.8216519,1.6466925,0.9876765,7.0549936,3.9238014,3.8055017,2.3516111,1.248509,1.5296714,1.1640999,1.5039879,1.221051,1.0357431,0.9117989,0.94207364,0.5836701,train
01-01-03-01-01-02-08.mp4,8,happy,-631.12573,48.842384,-4.9305167,18.640022,7.5904613,-3.7513292,2.240873,-6.6674676,0.8494383,-1.2126926,0.68427026,-4.2102647,0.7224845,14.566797,5.6375628,6.6348004,5.0947995,2.4298785,2.6228578,2.8644192,2.172161,2.435588,1.7163723,1.4238225,1.9610784,1.2937956,6.3072114,3.9200802,4.222281,2.5685859,1.223063,1.6328577,1.6143795,1.3993946,1.4284099,1.0485656,0.87651545,1.0457051,0.7331894,train
01-01-03-01-02-01-08.mp4,8,happy,-651.6326,53.282993,3.795078,17.481205,10.504681,-2.7676613,2.348442,-8.169678,1.2603229,-2.3578334,-0.85924745,-3.3938794,-1.1492525,16.936626,7.6147156,6.8784056,4.3180423,2.8628469,3.37068,2.6122818,2.9271357,1.9146489,1.7231544,1.792002,1.6750964,1.3544124,7.225506,4.206057,3.9322343,2.4102278,1.5001777,1.7536268,1.7156892,1.7127252,1.346803,1.0621237,1.016914,0.8165395,0.7918478,train
01-01-03-01-02-02-08.mp4,8,happy,-625.0903,48.166805,-4.6532607,12.349573,10.056134,-4.771326,-1.9449856,-10.46554,0.2207996,-3.5556736,-1.3672757,-2.765117,-0.544829,17.387644,6.640135,6.9544487,4.0797896,3.128915,2.9579387,2.4583142,2.5806015,2.117732,1.9467325,1.8616517,2.0780468,1.0871999,7.6201143,3.8104472,4.3041487,2.1392224,1.7715294,1.8069082,1.8093703,1.4692189,1.2343012,1.0667802,1.0538005,0.9185753,0.7002327,train
01-01-03-02-01-01-08.mp4,8,happy,-535.8586,44.963413,-17.327158,6.309456,4.540352,-10.412474,0.2825457,-11.085213,-1.1409618,-3.165833,-6.193985,-4.9511847,-1.2779653,15.34955,5.2977705,7.5096245,3.6193285,2.8176162,3.0063903,3.217691,2.2636607,1.9663123,2.0334394,1.7801068,1.6262349,1.5416917,7.1495414,3.2663443,4.5831013,1.9541097,1.3196688,1.797677,1.7074847,1.0037062,1.1217566,1.1342782,1.1415368,0.8755279,0.8594667,train
01-01-03-02-01-02-08.mp4,8,happy,-544.90717,43.580933,-17.696383,13.96961,4.1279035,-7.3936806,3.5359447,-5.6471295,0.1095681,-2.3881857,-3.9783998,-3.1472096,-0.89648753,14.338358,5.1787033,7.0894547,4.222998,3.1189892,3.021145,2.9418895,2.2833457,2.110358,1.6278173,1.8117232,1.7552565,1.4994649,6.9906855,3.5909505,4.6812696,1.9757154,1.5635549,1.908377,1.6680778,1.5031099,1.3883746,0.854795,1.1748441,1.0096326,0.84757084,train
01-01-03-02-02-01-08.mp4,8,happy,-521.6387,40.461163,-18.41359,9.221704,4.927719,-11.407225,-2.3382092,-12.767486,-3.0998378,-4.9373226,-8.471525,-4.3137054,-3.7524498,16.134333,6.970633,8.3841095,4.6298366,3.390024,3.0774112,4.0415797,2.7603226,1.8674744,1.8862143,1.6538044,1.6913553,1.3944159,6.9569864,4.041582,4.678463,2.4637835,1.6276504,1.7632407,1.9527428,1.5499494,1.2035741,0.98111933,0.9988805,1.0278429,0.93291813,train
01-01-03-02-02-02-08.mp4,8,happy,-540.7814,46.569645,-20.633318,7.1425543,3.1354184,-12.695761,-2.891328,-13.629837,-3.8250198,-3.0458622,-9.166002,-6.258779,-4.6737185,17.180754,6.592572,7.925696,4.353498,3.018738,3.6617935,3.4036403,2.854762,1.8782773,1.9111638,1.8823702,1.8330483,1.4002606,8.767509,3.8000028,4.53423,2.3645058,1.304313,2.188789,1.8184794,1.6298565,1.3917753,1.0592544,1.1157289,1.0422821,0.86865216,train
01-01-04-01-01-01-08.mp4,8,sad,-714.29126,55.32792,19.549286,15.373808,15.846596,4.3423085,4.3092937,-4.7108827,-0.62366307,-0.5668638,0.08841515,-6.1290183,2.181717,16.432947,7.5008435,5.4817457,4.8552732,2.8731542,3.1426487,2.0159135,1.8016193,1.644838,2.1853888,1.5278702,1.8778087,1.410042,6.801323,4.2206798,2.7592854,2.160448,1.4840287,1.7129092,1.2216939,1.0312614,1.0145595,1.1665491,0.73527765,1.067694,0.7833927,train
01-01-04-01-01-02-08.mp4,8,sad,-724.148,65.69398,14.6330595,19.414038,10.052079,2.0713043,5.712077,-5.149841,1.2942258,-2.1431816,0.5097403,-2.3299928,1.5843846,15.48055,6.24319,5.023225,4.507707,3.2805688,2.7546728,1.9003718,2.252461,2.123515,2.1259918,1.4681251,1.989725,1.3635719,6.427108,3.679248,3.0440712,2.2588153,1.725802,1.5718074,1.1616406,1.3696222,1.1711105,1.1880786,0.770278,1.0803498,0.75776637,train
01-01-04-01-02-01-08.mp4,8,sad,-723.03156,57.864956,17.766855,15.553782,13.361953,4.568351,5.229395,-9.467379,-1.0387229,0.11078629,0.99980974,-2.89998,0.6147647,13.026161,8.111637,4.3026657,4.4721985,1.6325935,3.338948,2.4455347,2.2125375,1.637183,1.9308223,1.4684037,1.5709722,1.0409791,6.9775157,4.012973,2.770208,2.177083,1.0335987,2.0320709,1.573763,1.3684491,0.9672309,1.0905849,0.87470716,0.6363156,0.7187309,train
01-01-04-01-02-02-08.mp4,8,sad,-715.66626,63.154026,17.954117,15.626089,13.4187355,5.123278,0.99231154,-8.291568,-2.910074,2.5975091,1.7289628,-6.0502286,1.1791689,14.129011,7.3664994,3.9701571,4.5366178,2.0249417,3.0565283,2.6889687,2.2417698,1.5017949,1.5229757,1.375718,1.7531587,1.2332177,6.9224153,4.4496484,2.5366044,2.0923083,1.3275062,1.8647977,1.5313534,1.4891859,1.1798127,0.9682869,0.89324415,0.8808661,0.8316331,train
01-01-04-02-01-01-08.mp4,8,sad,-633.5499,57.592102,-4.8725567,14.044257,11.859196,-5.374483,-4.195395,-18.057194,-1.8037949,2.8319006,-7.329573,-5.109074,0.159222,13.407896,6.118542,5.0817146,3.6825123,2.4225035,2.913539,2.6615226,2.504997,1.5173339,1.614513,1.9184333,1.3542383,1.5337441,6.9840064,3.4692378,3.4960768,1.6702203,1.3048434,1.9615703,1.4093442,1.4620438,1.294615,0.98399407,1.1629345,0.74300146,0.8639008,train
01-01-04-02-01-02-08.mp4,8,sad,-629.586,52.988052,-1.0346382,13.9792795,10.4049635,-4.055522,-1.3742068,-17.2734,-5.450638,1.8860545,-3.8670762,-4.001427,1.5387186,20.128962,6.683213,5.662775,3.9324796,2.3000233,3.0360339,2.193364,3.3619394,1.8013183,1.9299793,1.720731,1.5547007,1.3207252,9.452137,3.3439822,3.149858,1.873973,1.213355,1.9565859,1.0298053,1.8076745,1.1065605,0.9279117,0.90246457,0.8083436,0.7182306,train
01-01-04-02-02-01-08.mp4,8,sad,-663.96375,57.617027,0.65951055,14.281476,11.3642845,-1.8821446,2.0034828,-12.903683,-3.1589677,4.4959736,-6.8008027,-2.5577054,0.7308901,16.376955,7.71368,5.76252,3.8299997,2.2476447,3.718032,3.4829578,3.1927133,1.5732523,1.6362946,1.7621127,1.7528857,1.4871551,7.04089,4.5080585,3.3867602,1.8686662,1.078602,2.3016584,1.8532664,1.8846639,0.9641062,0.8977193,1.0059907,0.98646504,0.75788456,train
01-01-04-02-02-02-08.mp4,8,sad,-631.4313,63.95457,0.495817,13.934329,11.22224,-0.77455455,-1.8998411,-22.16108,-5.7967806,7.079249,-6.7661996,-5.4551153,1.0507658,17.589825,8.742431,6.641647,3.5063405,2.878804,3.5354004,3.4766998,3.6561995,1.6713699,1.9478389,1.8315971,1.6222105,1.5614885,7.7817106,4.635646,3.7011037,1.859759,1.4458958,2.0706084,1.8440696,1.8538495,1.0477595,0.9784406,1.0285435,1.0548239,0.92270625,train
01-01-05-01-01-01-08.mp4,8,angry,-560.04266,46.747555,-1.1449451,7.581401,1.9678322,-4.1558733,7.00052,-8.176577,-1.6444969,-2.6063046,-2.2139096,-3.8513026,-1.3692658,15.32582,6.517562,5.3271203,5.4820013,3.399446,3.296999,2.3565292,2.3545945,1.541273,1.9060419,2.2297597,1.5207365,1.449041,8.501522,4.095875,3.6011913,2.2801194,1.7978209,1.7972448,1.2194026,1.1697655,1.0387882,1.0668433,1.2072619,0.9139177,0.82749146,train
01-01-05-01-01-02-08.mp4,8,angry,-541.6281,42.169857,4.191451,9.309576,-3.7570891,-4.7107687,8.283816,-5.2520266,-2.7343392,-4.7109914,-0.5526796,-2.8298388,0.032800037,16.421593,6.7776675,5.48362,5.1404576,3.24175,3.227328,1.9428929,2.1786397,1.8717829,1.8406235,2.167402,0.96665865,1.7446312,7.9879155,4.025046,3.2661037,2.3644757,1.9571679,2.028635,1.256668,1.2797614,1.3266237,1.085618,1.2054654,0.6872037,1.2130623,train
01-01-05-01-02-01-08.mp4,8,angry,-599.3058,42.732883,12.268423,8.756057,1.8542875,-1.2594088,8.486949,-6.4325657,-3.306549,-3.412638,-1.0910519,-2.4570858,-0.05600933,16.08887,8.310313,4.362287,4.6719756,3.1432781,3.0207856,2.2155173,2.221679,2.104015,1.7432754,1.5224113,1.462297,1.3811842,8.295664,4.312442,2.9744256,2.0558248,1.4994236,1.5822504,1.2849587,1.3864625,1.2385596,1.0134859,0.96940917,0.7039922,0.9222684,train
01-01-05-01-02-02-08.mp4,8,angry,-583.2012,41.444393,11.75195,9.138891,0.83470154,-3.4682875,7.064034,-6.115967,-5.1391683,-3.7076032,-3.0437682,-4.1127834,-1.3058923,15.966454,8.120187,4.635881,4.4115562,3.6713037,3.4323912,2.1651194,1.9968221,2.031365,1.5148572,1.8710346,1.4046061,1.317862,7.6048207,4.0558968,2.909358,2.1971965,1.8443781,1.5791655,1.3506236,1.353875,1.2006345,0.8601234,1.2507908,0.801196,0.7552664,train
01-01-05-02-01-01-08.mp4,8,angry,-465.43274,41.392162,-10.040655,0.19113302,-10.236642,-9.448279,8.628209,-9.931113,-6.0043755,-3.071752,-1.2461079,-2.2593565,-1.7542921,17.895258,8.453074,6.4558887,5.4923944,3.8055596,3.7222228,2.505827,2.7858558,1.9433707,1.4286742,2.2874906,1.3379469,1.7965121,7.9802446,4.3496814,3.4880915,2.3681145,1.8425728,2.1007876,1.545254,1.3952676,1.0888662,0.9655373,1.137868,0.84764344,1.2172742,train
01-01-05-02-01-02-08.mp4,8,angry,-375.6008,24.761724,-16.316132,2.7264068,-9.965292,-10.80018,5.612731,-6.5037255,-4.916691,-3.6941817,-3.5495934,-4.203384,-4.3912888,17.230993,6.2650604,6.7788644,4.717104,3.8070831,3.8753817,2.4896295,2.4027455,2.042472,1.5878808,2.0342922,1.5302854,1.8063765,7.687527,4.167781,4.0383077,2.0765512,1.7282985,1.9551795,1.7135415,1.6777577,1.1735381,0.9633555,1.2629287,1.0584855,1.0909399,train
01-01-05-02-02-01-08.mp4,8,angry,-488.20773,25.17404,-0.6428453,-0.44464895,-6.752422,-7.148253,5.3761783,-10.781993,-4.900156,-4.3997483,-3.2504811,-2.7882445,-2.0695226,16.284277,7.1098027,5.304563,4.8375516,4.144696,3.2027814,2.4881837,2.3920162,2.167767,1.847789,1.7354354,1.275879,1.2858199,7.543869,3.5236838,3.4097266,1.8866608,2.0348244,1.692197,1.430553,1.4677002,1.1771076,1.0213698,1.039274,0.73563504,0.7399415,train
01-01-05-02-02-02-08.mp4,8,angry,-471.7934,29.85132,-3.2339058,3.2868412,-6.498352,-9.45168,6.544779,-11.0771,-6.224402,-5.096222,-4.4544244,-2.9770703,-2.3937943,16.844213,7.126237,6.235377,5.265782,3.9230542,3.6413584,3.2760375,2.54106,1.9925412,1.8374393,2.2214732,1.7295362,1.3815957,8.564251,3.6564677,4.217148,2.3013704,1.7914282,1.8570564,1.8488263,1.5173781,1.3154755,0.89026463,1.1230056,1.025484,0.80912775,train
01-01-06-01-01-01-08.mp4,8,fearful,-528.9872,39.76202,-17.449097,2.9725502,3.6574118,-9.4178505,-1.6493002,-17.376684,-4.320915,-3.7670999,-7.748144,-7.8225145,-2.0181332,14.90944,5.800525,4.968165,4.2758512,2.7757082,2.3983514,2.640104,2.2737522,1.6428056,1.679774,1.7810105,1.3989996,1.1775087,7.7546062,3.2450848,3.0041249,2.3262048,1.7731459,1.556459,1.4649378,1.313552,1.026465,0.8952017,0.9681597,0.6941253,0.7149885,train
01-01-06-01-01-02-08.mp4,8,fearful,-544.94635,53.496445,-10.068449,8.182591,6.7552757,-2.2543752,5.6498675,-11.947008,-2.7840466,2.3708348,-3.0541065,-6.1690016,2.1132076,14.272787,6.437628,5.6729555,4.415463,2.8355756,2.5046372,2.4991179,2.2533255,1.4049575,1.8163131,1.6927675,1.2630177,1.7490697,6.5401926,3.7047899,4.0067196,2.0904672,1.5605443,1.8616972,1.3444805,1.3423342,1.0489243,1.0287802,1.0480375,0.6701962,0.955867,train
01-01-06-01-02-01-08.mp4,8,fearful,-526.50415,50.120445,-14.222995,-1.7662432,4.4874253,-6.2698884,-3.7881405,-21.389639,-3.3220031,0.5811941,-7.0675354,-7.0945024,-2.2959924,14.593559,7.7753816,6.345555,4.51159,3.0430355,3.4073815,2.8315983,2.73251,1.514863,1.4376242,1.5743625,1.4642195,1.34762,6.8852644,4.5277114,3.6573353,2.2694888,1.5511189,2.1950233,1.5540202,1.6445886,0.9403802,0.9493017,1.1204898,0.867336,0.7046194,train
01-01-06-01-02-02-08.mp4,8,fearful,-568.14905,41.263172,-4.920435,3.4365895,6.052319,-5.1878505,3.075298,-14.70155,-3.912487,-0.19274057,-8.048015,-4.2452545,-1.8587662,16.733559,7.3742385,5.6317143,4.6943173,2.2280276,3.6698544,2.411494,2.8552973,1.6332451,1.5557923,1.6744804,1.3398865,1.588271,7.779308,4.3876343,3.6860678,1.9412805,1.0259227,2.0857673,1.5870533,1.5182613,1.1675423,0.9711887,1.0510987,0.77232575,0.8218575,train
